iso3,curr_renew,curr_co2,new_renew,new_co2,delta_co2,pct_reduction
NGA,79.9,0.8963757594478242,129.9,0.8963757594478241,-1.1102230246251565e-16,1.2385687731103574e-14
NIC,53.0,0.8019590008021187,63.0,0.7979389510267855,-0.004020049775333212,0.5012787151602965
NIC,53.0,0.8019590008021189,73.0,0.7967188702334522,-0.005240130568666679,0.6534162673435304
NIC,53.0,0.8019590008021187,83.0,0.7967188702334522,-0.005240130568666457,0.653416267343503
NIC,53.0,0.8019590008021189,103.0,0.7967188702334522,-0.005240130568666679,0.6534162673435304
NLD,5.6,9.77488635019793,15.6,9.754987571906263,-0.019898778291667085,0.20357043119242157
NLD,5.6,9.774886350197932,25.6,9.747961120406263,-0.02692522979166867,0.27545312371967845
NLD,5.6,9.774886350197932,35.6,9.747961120406263,-0.02692522979166867,0.27545312371967845
NLD,5.6,9.77488635019793,55.6,9.747961120406261,-0.02692522979166867,0.2754531237196785
NOR,55.8,9.191924466982638,65.8,9.19192446698264,1.7763568394002505e-15,1.9325189689938363e-14
NOR,55.8,9.191924466982636,75.8,9.191924466982636,0.0,0.0
NOR,55.8,9.19192446698264,85.8,9.191924466982643,3.552713678800501e-15,3.865037937987672e-14
NOR,55.8,9.191924466982636,105.8,9.191924466982636,0.0,0.0
NPL,84.0,0.260189767510219,94.0,0.25988758580831417,-0.0003021817019048245,0.11613896457052497
NPL,84.0,0.26018976751021883,104.0,0.25988758580831417,-0.000302181701904658,0.11613896457046104
NPL,84.0,0.26018976751021894,114.0,0.2598875858083141,-0.0003021817019048245,0.116138964570525
NPL,84.0,0.26018976751021894,134.0,0.25988758580831417,-0.000302181701904769,0.11613896457050366
NZL,28.3,8.061436325024136,38.3,8.029723289896864,-0.03171303512727164,0.39339187024065075
NZL,28.3,8.061436325024136,48.3,8.029723289896864,-0.03171303512727164,0.39339187024065075
NZL,28.3,8.061436325024136,58.3,8.029723289896864,-0.03171303512727164,0.39339187024065075
NZL,28.3,8.061436325024138,78.3,8.029723289896863,-0.03171303512727519,0.3933918702406948
OMN,0.0,18.20396261308883,10.0,17.757247550505372,-0.4467150625834577,2.4539440784297435
OMN,0.0,18.203962613088837,20.0,17.730238732305374,-0.4737238807834636,2.602311874903826
OMN,0.0,18.20396261308883,30.0,17.69929256423871,-0.5046700488501195,2.7723087526407943
OMN,0.0,18.203962613088837,50.0,17.68020709925666,-0.5237555138321781,2.877151117941719
PAK,47.2,0.7355398164719775,57.2,0.7335811593230886,-0.001958657148888876,0.26628839187572334
PAK,47.2,0.7355398164719776,67.2,0.7288349008754221,-0.006704915596555505,0.911563921680771
PAK,47.2,0.7355398164719775,77.2,0.7267071721959127,-0.008832644276064783,1.2008383609239035
PAK,47.2,0.7355398164719775,97.2,0.7267071721959127,-0.008832644276064783,1.2008383609239035
PAN,19.8,2.7801881555132772,29.8,2.749820891031611,-0.03036726448166638,1.0922737161312734
PAN,19.8,2.780188155513278,39.8,2.7503565240649435,-0.029831631448334672,1.0730076447947157
PAN,19.8,2.7801881555132777,49.8,2.7503565240649452,-0.029831631448332452,1.073007644794636
PAN,19.8,2.7801881555132772,69.8,2.7503565240649444,-0.029831631448332896,1.0730076447946522
PER,28.6,2.100271504611067,38.6,2.100114666759638,-0.00015683785142872608,0.007467503657712562
PER,28.6,2.100271504611068,48.6,2.091551437643329,-0.008720066967738749,0.41518760544025696
PER,28.6,2.1002715046110674,58.6,2.091551437643329,-0.008720066967738305,0.4151876054402359
PER,28.6,2.100271504611067,78.6,2.0915514376433304,-0.008720066967736528,0.41518760544015143
PHL,32.4,1.1010282829787157,42.4,1.0875157890720724,-0.01351249390664333,1.2272612897905497
PHL,32.4,1.101028282978716,52.4,1.0804053458474059,-0.020622937131310026,1.8730615234984558
PHL,32.4,1.1010282829787157,62.4,1.0790273581639533,-0.022000924814762346,1.998216136214155
PHL,32.4,1.1010282829787157,82.4,1.0762030171701442,-0.024825265808571473,2.2547346142107574
PNG,56.9,0.8291560366782218,66.9,0.8269256413925549,-0.0022303952856669307,0.26899584481135497
PNG,56.9,0.8291560366782217,76.9,0.8250068275108233,-0.00414920916739836,0.5004135511116808
PNG,56.9,0.8291560366782217,86.9,0.8250068275108233,-0.00414920916739836,0.5004135511116808
PNG,56.9,0.8291560366782219,106.9,0.8250068275108234,-0.004149209167398471,0.5004135511116942
POL,11.6,8.109551349300947,21.6,8.094274647306502,-0.015276701994444863,0.18837912649460853
POL,11.6,8.109551349300947,31.6,8.054822185243168,-0.054729164057778945,0.6748728961744186
POL,11.6,8.109551349300947,41.6,8.042983930243171,-0.06656741905777608,0.8208520569206861
POL,11.6,8.109551349300949,61.6,8.04298393024317,-0.06656741905777963,0.8208520569207298
PRK,18.5,1.9468843438378778,28.5,1.9265166282308743,-0.020367715607003456,1.0461697774431087
PRK,18.5,1.9468843438378773,38.5,1.9044096428107566,-0.0424747010271207,2.181675617329721
PRK,18.5,1.9468843438378778,48.5,1.9044096428107564,-0.042474701027121364,2.1816756173297547
PRK,18.5,1.9468843438378778,68.5,1.9044096428107564,-0.042474701027121364,2.1816756173297547
PRT,30.5,4.980490817525391,40.5,4.978249044525392,-0.0022417729999988367,0.045011085897608084
PRT,30.5,4.980490817525391,50.5,4.978249044525391,-0.002241772999999725,0.04501108589762591
PRT,30.5,4.980490817525391,60.5,4.978249044525392,-0.0022417729999988367,0.045011085897608084
PRT,30.5,4.980490817525392,80.5,4.978249044525392,-0.002241772999999725,0.04501108589762591
PRY,62.5,1.1165256553139102,72.5,1.1127593227189103,-0.0037663325949999216,0.3373261131147963
PRY,62.5,1.1165256553139102,82.5,1.11275932271891,-0.0037663325950001436,0.3373261131148162
PRY,62.5,1.1165256553139107,92.5,1.1127593227189103,-0.0037663325950003657,0.33732611311483596
PRY,62.5,1.1165256553139105,112.5,1.11275932271891,-0.0037663325950003657,0.337326113114836
PYF,7.4,2.4058896921936412,17.4,2.359029463255864,-0.046860228937777304,1.9477297354830554
PYF,7.4,2.405889692193641,27.4,2.333219469455387,-0.07267022273825363,3.0205134912895537
PYF,7.4,2.4058896921936404,37.4,2.303097489554666,-0.10279220263897448,4.272523506480909
PYF,7.4,2.4058896921936412,57.4,2.303097489554666,-0.10279220263897537,4.272523506480945
QAT,0.0,27.632067305774054,10.0,26.892267190858686,-0.7398001149153686,2.6773245256274345
QAT,0.0,27.632067305774054,20.0,26.892267190858693,-0.7398001149153615,2.6773245256274087
QAT,0.0,27.632067305774054,30.0,26.89226719085869,-0.739800114915365,2.6773245256274216
QAT,0.0,27.632067305774054,50.0,26.867721686992027,-0.764345618782027,2.7661543029837214
REU,24.3,0.1196224683671675,34.3,0.10214546433796254,-0.017477004029204962,14.61013492512234
REU,24.3,0.1196224683671675,44.3,0.10436304040206647,-0.015259427965101033,12.756322598413503
REU,24.3,0.1196224683671675,54.3,0.10436304040206648,-0.015259427965101019,12.756322598413492
REU,24.3,0.11962246836716751,74.3,0.1046208410815665,-0.015001627285601019,12.540810677434974
ROU,24.3,4.054655114388488,34.3,4.035083227961345,-0.019571886427143248,0.4827016324443916
ROU,24.3,4.054655114388488,44.3,4.0335402626813455,-0.02111485170714289,0.520755800714443
ROU,24.3,4.0546551143884875,54.3,4.032110013381344,-0.02254510100714313,0.5560300536323993
ROU,24.3,4.0546551143884875,74.3,4.032110013381344,-0.02254510100714313,0.5560300536323993
RUS,3.3,10.588517000319348,13.3,10.472603701734906,-0.11591329858444155,1.0947075835166118
RUS,3.3,10.58851700031935,23.3,10.450664542506335,-0.1378524578130147,1.3019052413936443
RUS,3.3,10.588517000319351,33.3,10.410829969912378,-0.17768703040697353,1.6781106400604964
RUS,3.3,10.58851700031935,53.3,10.39522284136238,-0.1932941589569701,1.8255073770117227
RWA,88.0,0.1255461757570479,98.0,0.12554617575704793,2.7755575615628914e-17,2.210786226522776e-14
RWA,88.0,0.1255461757570479,108.0,0.12554617575704785,-5.551115123125783e-17,4.421572453045552e-14
RWA,88.0,0.1255461757570479,118.0,0.1255461757570479,0.0,0.0
RWA,88.0,0.12554617575704788,138.0,0.1255461757570479,2.7755575615628914e-17,2.2107862265227762e-14
SAU,0.0,13.864771742830396,10.0,13.304803492160193,-0.5599682506702024,4.038784489616767
SAU,0.0,13.864771742830394,20.0,13.29710362701308,-0.5676681158173142,4.094319952370372
SAU,0.0,13.864771742830392,30.0,13.233433343435115,-0.6313383993952772,4.553543405586525
SAU,0.0,13.864771742830392,50.0,13.206843486835119,-0.657928255995273,4.745323386484845
SCG,21.6,1.2002450243042064,31.6,1.1871137195348416,-0.01313130476936486,1.0940520063373897
SCG,21.6,1.2002450243042067,41.6,1.186914906710088,-0.013330117594118729,1.1106163595092862
SCG,21.6,1.2002450243042062,51.6,1.1869149067100884,-0.01333011759411784,1.1106163595092127
SCG,21.6,1.2002450243042067,71.6,1.1871727073895877,-0.013072316914618964,1.089137355282694
SDN,63.7,0.5631577151127045,73.7,0.5598301538202589,-0.003327561292445602,0.590875558151531
SDN,63.7,0.5631577151127047,83.7,0.5592776760397828,-0.0038800390729218925,0.6889791205551327
SDN,63.7,0.5631577151127048,93.7,0.5592776760397825,-0.0038800390729223366,0.6889791205552114
SDN,63.7,0.5631577151127047,113.7,0.5592776760397827,-0.0038800390729220036,0.6889791205551524
SEN,42.5,0.6156235798534863,52.5,0.6128327906914862,-0.0027907891620000402,0.4533272040463796
SEN,42.5,0.6156235798534861,62.5,0.6089871758498673,-0.006636404003618868,1.0779970457269168
SEN,42.5,0.6156235798534863,72.5,0.6064452460480896,-0.009178333805396677,1.490900301054266
SEN,42.5,0.6156235798534863,92.5,0.6064452460480899,-0.009178333805396344,1.490900301054212
SGP,0.6,11.886071190561092,10.6,11.812809581697557,-0.07326160886353428,0.6163652201722671
SGP,0.6,11.886071190561095,20.6,11.804932134547554,-0.08113905601354077,0.682639828692718
SGP,0.6,11.886071190561093,30.6,11.802859261847555,-0.08321192871353844,0.7000793397537302
SGP,0.6,11.886071190561095,50.6,11.80285926184756,-0.08321192871353489,0.7000793397537003
SLE,73.0,0.17605709535164404,83.0,0.175581296822825,-0.0004757985288190436,0.27025240185220434
SLE,73.0,0.17605709535164404,93.0,0.17542757439558687,-0.0006295209560571724,0.3575663649339503
SLE,73.0,0.17605709535164402,103.0,0.17542757439558687,-0.0006295209560571446,0.35756636493393457
SLE,73.0,0.17605709535164402,123.0,0.1754275743955869,-0.0006295209560571169,0.3575663649339188
SLV,24.0,1.114727773572829,34.0,1.0994076753858186,-0.0153200981870103,1.374335380368935
SLV,24.0,1.1147277735728292,44.0,1.0854505264198422,-0.029277247152986963,2.6264033109312477
SLV,24.0,1.1147277735728292,54.0,1.0833954695676515,-0.031332304005177614,2.810758352665245
SLV,24.0,1.114727773572829,74.0,1.0799394250786756,-0.034788348494153354,3.1207931944364096
SOM,94.6,0.10189028384787052,104.6,0.10189028384787055,2.7755575615628914e-17,2.724065000846398e-14
SOM,94.6,0.10189028384787054,114.6,0.10189028384787051,-2.7755575615628914e-17,2.7240650008463975e-14
SOM,94.6,0.10189028384787054,124.6,0.10189028384787051,-2.7755575615628914e-17,2.7240650008463975e-14
SOM,94.6,0.10189028384787054,144.6,0.10189028384787052,-1.3877787807814457e-17,1.3620325004231987e-14
SRB,23.2,4.855596236817138,33.2,4.800630773824124,-0.05496546299301386,1.1320023394087628
SRB,23.2,4.855596236817138,43.2,4.798389000824122,-0.05720723599301536,1.178171190578954
SRB,23.2,4.855596236817139,53.2,4.798389000824123,-0.05720723599301536,1.1781711905789538
SRB,23.2,4.85559623681714,73.2,4.7983890008241215,-0.05720723599301891,1.1781711905790266
SSD,29.4,0.21826089783683214,39.4,0.21823178503268933,-2.9112804142805704e-05,0.013338534034882374
SSD,29.4,0.21826089783683228,49.4,0.2177960415586893,-0.0004648562781429666,0.21298193251751596
SSD,29.4,0.21826089783683217,59.4,0.2175042277131893,-0.0007566701236428608,0.34668148584660063
SSD,29.4,0.2182608978368322,79.4,0.21535986889723693,-0.0029010289395952626,1.3291565133045582
STP,38.4,0.9097453404311145,48.4,0.9083163698637814,-0.0014289705673331543,0.1570736890673149
STP,38.4,0.9097453404311145,58.4,0.9063423078524478,-0.003403032578666698,0.3740643043089457
STP,38.4,0.9097453404311147,68.4,0.9026794094774482,-0.007065930953666477,0.7766932832344092
STP,38.4,0.9097453404311145,88.4,0.9021732679041148,-0.007572072526999762,0.8323288057085811
SUR,12.8,5.165964359348192,22.8,5.1521467888563715,-0.013817570491820419,0.2674732059816965
SUR,12.8,5.165964359348191,32.8,5.100131762757195,-0.0658325965909956,1.2743525121668078
SUR,12.8,5.165964359348189,42.8,5.089737263648625,-0.0762270956995641,1.4755637166103481
SUR,12.8,5.165964359348189,62.8,5.089737263648624,-0.07622709569956498,1.4755637166103652
SUUH,37.3,0.2926452413708656,47.3,0.29264524137086567,5.551115123125783e-17,1.8968752394954973e-14
SUUH,37.3,0.29264524137086567,57.3,0.29264524137086567,0.0,0.0
SUUH,37.3,0.2926452413708656,67.3,0.29290304205036566,0.00025780067950004204,0.08809324159600275
SUUH,37.3,0.29264524137086567,87.3,0.2929030420503656,0.000257800679499931,0.0880932415959648
SVK,12.2,6.545264661312259,22.2,6.536466000796148,-0.008798660516110779,0.1344278798704335
SVK,12.2,6.545264661312259,32.2,6.507904877182382,-0.03735978412987695,0.5707910384541531
SVK,12.2,6.54526466131226,42.2,6.507904877182382,-0.03735978412987784,0.5707910384541666
SVK,12.2,6.54526466131226,62.2,6.507904877182382,-0.03735978412987784,0.5707910384541666
SVN,22.9,7.060575275637305,32.9,7.037049820816871,-0.023525454820434,0.33319458970445626
SVN,22.9,7.060575275637307,42.9,7.037049820816873,-0.023525454820434,0.33319458970445615
SVN,22.9,7.060575275637305,52.9,7.037049820816872,-0.02352545482043311,0.33319458970444366
SVN,22.9,7.060575275637305,72.9,7.037049820816874,-0.023525454820431335,0.3331945897044185
SWE,48.6,5.622133222792547,58.6,5.622133222792547,0.0,0.0
SWE,48.6,5.622133222792545,68.6,5.622133222792547,1.7763568394002505e-15,3.159577991141811e-14
SWE,48.6,5.622133222792548,78.6,5.622133222792548,0.0,0.0
SWE,48.6,5.622133222792547,98.6,5.622133222792545,-1.7763568394002505e-15,3.15957799114181e-14
SWZ,68.3,1.1016177798288351,78.3,1.1005087908788356,-0.0011089889499995564,0.10066912229501838
SWZ,68.3,1.1016177798288354,88.3,1.1005087908788354,-0.0011089889500000005,0.10066912229505867
SWZ,68.3,1.1016177798288354,98.3,1.1005087908788356,-0.0011089889499997785,0.10066912229503852
SWZ,68.3,1.1016177798288351,118.3,1.1005087908788354,-0.0011089889499997785,0.10066912229503855
SYR,2.7,1.4884143541660075,12.7,1.4794422008431514,-0.008972153322856169,0.6027994353684846
SYR,2.7,1.4884143541660082,22.7,1.4586821022388177,-0.029732251927190534,1.997578956691141
SYR,2.7,1.4884143541660078,32.7,1.4380430846088026,-0.05037126955720517,3.3842235810356267
SYR,2.7,1.4884143541660078,52.7,1.4342838219630654,-0.054130532202942394,3.636791868570292
TCD,72.5,0.3258185083674388,82.5,0.325818508367439,1.6653345369377348e-16,5.111233690443605e-14
TCD,72.5,0.325818508367439,92.5,0.3256093430835532,-0.0002091652838857594,0.06419686988741445
TCD,72.5,0.32581850836743886,102.5,0.3256093430835531,-0.0002091652838857594,0.06419686988741448
TCD,72.5,0.3258185083674389,122.5,0.32560934308355316,-0.0002091652838857594,0.06419686988741446
TGO,81.4,0.22639307008281256,91.4,0.22623934765557452,-0.00015372242723804552,0.06790067698707174
TGO,81.4,0.22639307008281268,101.4,0.22623934765557452,-0.00015372242723815654,0.06790067698712075
TGO,81.4,0.22639307008281265,111.4,0.22623934765557452,-0.0001537224272381288,0.0679006769871085
TGO,81.4,0.2263930700828126,131.4,0.22623934765557446,-0.0001537224272381288,0.06790067698710851
THA,24.4,3.9612414080514116,34.4,3.9262559007964914,-0.03498550725492011,0.8831955352130371
THA,24.4,3.9612414080514124,44.4,3.9247129355164905,-0.036528472534921974,0.9221470941073198
THA,24.4,3.9612414080514124,54.4,3.9247129355164923,-0.0365284725349202,0.9221470941072748
THA,24.4,3.9612414080514116,74.4,3.9247129355164927,-0.036528472534918865,0.9221470941072414
TJK,45.9,0.5368102326981231,55.9,0.5359374249032897,-0.0008728077948334523,0.16259149726832395
TJK,45.9,0.5368102326981231,65.9,0.5316578303296072,-0.005152402368515885,0.959818210360635
TJK,45.9,0.5368102326981228,75.9,0.5305901590227818,-0.0062200736753409425,1.1587099679671762
TJK,45.9,0.5368102326981231,95.9,0.5299784165977818,-0.006831816100341337,1.2726687540964277
TKM,0.1,11.108569071723522,10.1,10.796407068306696,-0.31216200341682665,2.8101009356049667
TKM,0.1,11.108569071723526,20.1,10.745713140228679,-0.3628559314948472,3.266450693622496
TKM,0.1,11.108569071723526,30.1,10.696576341059076,-0.4119927306644495,3.7087830845213237
TKM,0.1,11.108569071723528,50.1,10.695146091759076,-0.41342297996445154,3.7216582738527975
TLS,18.1,0.5802857910475789,28.1,0.5705845356465853,-0.009701255400993647,1.6718064703049433
TLS,18.1,0.5802857910475787,38.1,0.5700961845262997,-0.010189606521278982,1.7559634715307921
TLS,18.1,0.5802857910475789,48.1,0.569083615174522,-0.011202175873056941,1.9304584130577909
TLS,18.1,0.5802857910475788,68.1,0.5650086548293396,-0.015277136218239229,2.6326917622193897
TON,1.7,1.7105784163311843,11.7,1.6868354671478039,-0.02374294918338049,1.388007059875332
TON,1.7,1.7105784163311846,21.7,1.6860680903047873,-0.024510326026397244,1.4328677242968209
TON,1.7,1.7105784163311846,31.7,1.6598654993447877,-0.050712916986396905,2.964664846827951
TON,1.7,1.7105784163311843,51.7,1.6537956487257,-0.0567827676054844,3.3195068441978233
TTO,0.3,25.967158763091003,10.3,25.3392286899304,-0.6279300731606021,2.4181701159124285
TTO,0.3,25.967158763091007,20.3,25.339228689930398,-0.6279300731606092,2.4181701159124556
TTO,0.3,25.967158763091007,30.3,25.3392286899304,-0.6279300731606057,2.4181701159124422
TTO,0.3,25.967158763091014,50.3,25.31468318606374,-0.6524755770272748,2.5126952970868923
TUN,12.9,2.6097388626757896,22.9,2.6025874852044018,-0.007151377471387832,0.27402655390798214
TUN,12.9,2.6097388626757896,32.9,2.5699805273342005,-0.039758335341589124,1.523460293679519
TUN,12.9,2.609738862675789,42.9,2.5686688965792004,-0.04106996609658875,1.573719374147624
TUN,12.9,2.60973886267579,62.9,2.565174727965866,-0.04456413470992393,1.7076089622327921
TUR,11.5,4.700091312309687,21.5,4.670736286803735,-0.029355025505951815,0.6245628766630571
TUR,11.5,4.700091312309687,31.5,4.6303911951242105,-0.06970011718547653,1.482952405689007
TUR,11.5,4.700091312309689,41.5,4.619996696015641,-0.08009461629404768,1.7041076645527575
TUR,11.5,4.700091312309687,61.5,4.61999669601564,-0.0800946162940468,1.704107664552739
TZA,84.7,0.2428827695264666,94.7,0.24272904709922852,-0.00015372242723807328,0.06329079149491597
TZA,84.7,0.24288276952646662,104.7,0.2427290470992285,-0.0001537224272381288,0.06329079149493883
TZA,84.7,0.2428827695264666,114.7,0.24272904709922852,-0.00015372242723807328,0.06329079149491597
TZA,84.7,0.24288276952646665,134.7,0.24272904709922855,-0.00015372242723810103,0.06329079149492739
UGA,92.4,0.14537659189618135,102.4,0.14537659189618132,-2.7755575615628914e-17,1.9092190326933905e-14
UGA,92.4,0.1453765918961813,112.4,0.14537659189618135,5.551115123125783e-17,3.818438065386782e-14
UGA,92.4,0.14537659189618132,122.4,0.1453765918961813,-2.7755575615628914e-17,1.9092190326933908e-14
UGA,92.4,0.1453765918961813,142.4,0.14537659189618132,2.7755575615628914e-17,1.909219032693391e-14
UKR,3.5,4.330823665780468,13.5,4.290170423180514,-0.040653242599954176,0.9386954015507801
UKR,3.5,4.330823665780466,23.5,4.262393241920236,-0.0684304238602298,1.5800787365443985
UKR,3.5,4.330823665780466,33.5,4.181083202964204,-0.1497404628162622,3.4575515969264745
UKR,3.5,4.330823665780465,53.5,4.176904504084482,-0.15391916169598296,3.5540389906003
URY,56.7,2.7580256030321477,66.7,2.758025603032148,4.440892098500626e-16,1.6101707299665205e-14
URY,56.7,2.758025603032147,76.7,2.7580256030321477,8.881784197001252e-16,3.2203414599330416e-14
URY,56.7,2.7580256030321477,86.7,2.758025603032148,4.440892098500626e-16,1.6101707299665205e-14
URY,56.7,2.7580256030321477,106.7,2.758025603032148,4.440892098500626e-16,1.6101707299665205e-14
USA,9.0,16.4582447961695,19.0,16.41832496641593,-0.03991982975356834,0.242552169128383
USA,9.0,16.4582447961695,29.0,16.36323492277212,-0.09500987339738032,0.5772782855890742
USA,9.0,16.4582447961695,39.0,16.34414945779007,-0.11409533837942831,0.6932412282868884
USA,9.0,16.4582447961695,59.0,16.34414945779007,-0.11409533837942831,0.6932412282868884
UZB,1.4,2.86753802080596,11.4,2.84186482607885,-0.02567319472711027,0.8953044228475294
UZB,1.4,2.867538020805961,21.4,2.8305245340755723,-0.037013486730388845,1.2907757965833595
UZB,1.4,2.8675380208059607,31.4,2.772090582315403,-0.0954474384905577,3.328550059250161
UZB,1.4,2.8675380208059607,51.4,2.748192488398394,-0.11934553240756651,4.1619511769898985
VEN,12.1,5.731541657794505,22.1,5.707815470000522,-0.023726187793982945,0.4139582194559635
VEN,12.1,5.731541657794505,32.1,5.644125809976239,-0.08741584781826628,1.5251716385832546
VEN,12.1,5.731541657794504,42.1,5.636904128147668,-0.09463752964683625,1.6511705802248804
VEN,12.1,5.731541657794506,62.1,5.636904128147664,-0.09463752964684158,1.651170580224973
VNM,36.7,1.787147260045001,46.7,1.7695006038320242,-0.017646656212976675,0.9874203770165155
VNM,36.7,1.787147260045001,56.7,1.769000088788691,-0.018147171256309935,1.0154267452953476
VNM,36.7,1.7871472600450011,66.7,1.769000088788691,-0.018147171256310157,1.01542674529536
VNM,36.7,1.787147260045001,86.7,1.7684810316175799,-0.01866622842742105,1.044470640150327
VUT,31.5,1.870660400776871,41.5,1.855238144842156,-0.015422255934715023,0.8244284172750049
VUT,31.5,1.8706604007768712,51.5,1.8544853597599342,-0.01617504101693701,0.8646700924560993
VUT,31.5,1.8706604007768712,61.5,1.852450173425593,-0.018210227351278307,0.9734651646934813
VUT,31.5,1.870660400776871,81.5,1.8493730905469263,-0.021287310229944678,1.1379569600716528
WSM,41.4,1.0910088168855574,51.4,1.0876678917913671,-0.0033409250941902613,0.3062234734021138
WSM,41.4,1.0910088168855574,61.4,1.084516929639248,-0.006491887246309336,0.5950352688112428
WSM,41.4,1.0910088168855574,71.4,1.0824984813821055,-0.008510335503451927,0.7800427798325142
WSM,41.4,1.0910088168855574,91.4,1.0824984813821052,-0.008510335503452149,0.7800427798325346
YEM,0.8,1.0491063694897045,10.8,1.0051485415544663,-0.04395782793523817,4.190025836619378
YEM,0.8,1.049106369489704,20.8,0.9919170425100776,-0.05718932697962642,5.451241994407478
YEM,0.8,1.0491063694897043,30.8,0.9766867772457535,-0.07241959224395078,6.9029789876479715
YEM,0.8,1.049106369489704,50.8,0.9708109701273726,-0.07829539936233143,7.463056334355792
YUG,37.3,0.09537214805599933,47.3,0.09537214805599933,0.0,0.0
YUG,37.3,0.09537214805599933,57.3,0.09537214805599933,0.0,0.0
YUG,37.3,0.09537214805599933,67.3,0.09562994873549933,0.0002578006795000004,0.2703102370606442
YUG,37.3,0.09537214805599933,87.3,0.09562994873549936,0.00025780067950002816,0.27031023706067336
ZAF,7.6,8.377907895858604,17.6,8.268713908714158,-0.10919398714444561,1.303356261512767
ZAF,7.6,8.377907895858602,27.6,8.236841542797887,-0.14106635306071524,1.683789733836149
ZAF,7.6,8.377907895858602,37.6,8.206168771347889,-0.17173912451071338,2.0499046617068695
ZAF,7.6,8.377907895858606,57.6,8.206168771347889,-0.17173912451071693,2.049904661706911
ZMB,84.6,0.4399033971282109,94.6,0.43990339712821097,5.551115123125783e-17,1.2618941247930162e-14
ZMB,84.6,0.439903397128211,104.6,0.4399033971282109,-1.1102230246251565e-16,2.523788249586031e-14
ZMB,84.6,0.439903397128211,114.6,0.4399033971282109,-1.1102230246251565e-16,2.523788249586031e-14
ZMB,84.6,0.439903397128211,134.6,0.4399033971282109,-1.1102230246251565e-16,2.523788249586031e-14
ZWE,80.8,0.7242616361535069,90.8,0.7242616361535069,0.0,0.0
ZWE,80.8,0.7242616361535068,100.8,0.7242616361535067,-1.1102230246251565e-16,1.5329032620331217e-14
ZWE,80.8,0.7242616361535069,110.8,0.7242616361535069,0.0,0.0
ZWE,80.8,0.7242616361535069,130.8,0.7242616361535069,0.0,0.0
