iso3,year,protected_pct
USA,2016,26.326199718432
UZB,2016,3.3750589802659
VCT,2016,0.465862061493792
VEN,2016,36.9025423875064
VGB,2016,0.0743447440124602
VIR,2016,0.991597515787276
VNM,2016,2.92944743522906
VUT,2016,0.0907589290005189
WSM,2016,0.228551141091498
YEM,2016,0.605805312181478
ZAF,2016,12.9850092764781
ZMB,2016,38.0490508448198
ZWE,2016,27.2145424089062
ABW,2017,0.1
AFE,2017,12.3553883054037
AFG,2017,0.1
AFW,2017,12.5076761716752
AGO,2017,5.0
ALB,2017,13.5
AND,2017,26.7
ARB,2017,4.510071172597
ARE,2017,11.6
ARG,2017,7.5
ARM,2017,23.1
ASM,2017,8.7
ATG,2017,0.3
AUS,2017,29.7
AUT,2017,28.4
AZE,2017,5.5
BDI,2017,7.6
BEL,2017,24.7
BEN,2017,23.5
BFA,2017,14.9
BGD,2017,4.9
BGR,2017,28.3
BHR,2017,1.7
BHS,2017,8.6
BIH,2017,1.4
BLR,2017,9.4
BLZ,2017,20.6
BMU,2017,0.0
BOL,2017,30.9
BRA,2017,20.7
BRB,2017,0.0
BRN,2017,9.0
BTN,2017,48.0
BWA,2017,29.1
CAF,2017,18.1
CAN,2017,6.5
CEB,2017,27.7509304514696
CHE,2017,9.7
CHL,2017,13.9
CHN,2017,16.0
CIV,2017,14.9
CMR,2017,10.4
COD,2017,13.7
COG,2017,36.7
COL,2017,12.7
COM,2017,0.1
CPV,2017,0.0
CRI,2017,3.0
CSS,2017,6.29244900426619
CUB,2017,7.2
CUW,2017,0.3
CYM,2017,0.1
CYP,2017,1.7
CZE,2017,22.2
DEU,2017,38.8
DJI,2017,1.3
DMA,2017,0.7
DNK,2017,20.7
DOM,2017,11.2
DZA,2017,7.1
EAP,2017,7.44551682569594
EAR,2017,8.80447495288974
EAS,2017,15.4033620166799
ECA,2017,3.84098067661105
ECS,2017,10.7483840059478
ECU,2017,14.4
EGY,2017,11.5
EMU,2017,17.1016832072815
ERI,2017,3.0
ESP,2017,14.9
EST,2017,19.5
ETH,2017,18.5
EUU,2017,18.2528019487731
FCS,2017,8.45658224508181
FIN,2017,14.1
FJI,2017,1.0
FRA,2017,27.8
FRO,2017,0.0
FSM,2017,0.0
GAB,2017,25.1
GBR,2017,28.9
GEO,2017,6.4
GHA,2017,7.8
GIB,2017,13.2
GIN,2017,24.8
GMB,2017,1.4
GNB,2017,11.6
GNQ,2017,1.8
GRC,2017,8.6
GRD,2017,0.2
GRL,2017,22.4
GTM,2017,15.7
GUM,2017,0.1
GUY,2017,5.3
HIC,2017,16.6742221189188
HKG,2017,41.9
HND,2017,12.4
HPC,2017,13.7001961112831
HRV,2017,23.6
HTI,2017,0.3
HUN,2017,22.6
IBD,2017,11.4514504717845
IBT,2017,10.5509167408611
IDA,2017,8.43602686375538
IDB,2017,6.83900979778335
IDN,2017,5.1
IDX,2017,8.83809580401431
IMN,2017,3.7
IND,2017,3.5
IRL,2017,4.0
IRN,2017,7.7
IRQ,2017,1.5
ISL,2017,2.5
ISR,2017,8.6
ITA,2017,13.3
JAM,2017,1.4
JOR,2017,1.8
JPN,2017,10.0
KAZ,2017,3.2
KEN,2017,10.5
KGZ,2017,6.7
KHM,2017,20.6
KIR,2017,11.8
KNA,2017,0.3
KOR,2017,3.9
KWT,2017,11.0
LAC,2017,16.3842419215614
LAO,2017,16.7
LBN,2017,1.0
LBR,2017,1.2
LBY,2017,0.3
LCA,2017,0.9
LCN,2017,15.98633407096
LDC,2017,10.5998366722653
LIC,2017,10.1406338028355
LIE,2017,11.9
LKA,2017,3.4
LMC,2017,8.40186674900815
LMY,2017,10.4035955853312
LSO,2017,0.3
LTE,2017,11.9458297818255
LTU,2017,17.7
LUX,2017,40.9
LVA,2017,17.5
MAF,2017,92.0
MAR,2017,18.5
MCO,2017,99.4
MDA,2017,4.2
MDG,2017,2.4
MDV,2017,0.1
MEA,2017,5.56974286912038
MEX,2017,19.1
MHL,2017,0.3
MIC,2017,10.4430434501628
MKD,2017,9.7
MLI,2017,8.2
MLT,2017,6.4
MMR,2017,4.2
MNA,2017,6.05096793699137
MNE,2017,4.2
MNG,2017,17.7
MNP,2017,33.2
MOZ,2017,13.5
MRT,2017,1.1
MUS,2017,0.0
MWI,2017,17.4
MYS,2017,8.9
NAC,2017,17.0453158773992
NAM,2017,23.3
NCL,2017,95.7
NER,2017,17.3
NGA,2017,11.6
NIC,2017,15.5
NLD,2017,21.2
NOR,2017,5.1
NPL,2017,23.6
NZL,2017,30.5
OED,2017,19.1689508107875
OMN,2017,1.0
OSS,2017,1.2104774565402
PAK,2017,9.8
PAN,2017,5.2
PER,2017,13.1
PHL,2017,3.1
PLW,2017,82.9
PNG,2017,0.7
POL,2017,38.1
PRE,2017,11.9469527310507
PRI,2017,2.0
PRK,2017,1.2
PRT,2017,16.5
PRY,2017,6.5
PSE,2017,8.4
PSS,2017,6.65972417908754
PST,2017,19.9709617260898
PYF,2017,0.0
QAT,2017,4.7
ROU,2017,24.3
RUS,2017,7.6
RWA,2017,9.1
SAS,2017,4.18179752036675
SAU,2017,4.6
SDN,2017,2.8
SEN,2017,14.5
SGP,2017,2.5
SLB,2017,0.2
SLE,2017,3.3
SLV,2017,2.2
SRB,2017,6.6
SSA,2017,12.9083544170093
SSD,2017,15.5
SSF,2017,12.4087278018933
SST,2017,5.14713419645141
STP,2017,0.2
SUR,2017,8.5
SVK,2017,37.3
SVN,2017,54.0
SWE,2017,15.0
SWZ,2017,4.1
SXM,2017,8.1
SYC,2017,0.1
SYR,2017,0.7
TCA,2017,0.4
TCD,2017,20.4
TEA,2017,8.5438333512668
TEC,2017,7.4303521228753
TGO,2017,21.8
THA,2017,12.5
TJK,2017,22.3
TKM,2017,3.2
TLA,2017,16.4639173731372
TLS,2017,4.4
TMN,2017,6.04954939009497
TON,2017,1.5
TSA,2017,4.18179752036674
TSS,2017,12.4087278018933
TTO,2017,2.0
TUN,2017,5.2
TUR,2017,0.2
TUV,2017,0.0
TZA,2017,30.9
UGA,2017,16.1
UKR,2017,3.9
UMC,2017,11.5169773753338
URY,2017,2.3
USA,2017,26.6
UZB,2017,3.4
VCT,2017,0.5
VEN,2017,36.9
VGB,2017,0.0
VIR,2017,1.0
VNM,2017,2.9
VUT,2017,0.1
WLD,2017,13.5079829993928
WSM,2017,0.2
YEM,2017,0.6
ZAF,2017,13.0
ZMB,2017,37.9
ZWE,2017,27.2
ABW,2018,0.141163456065734
AFG,2018,0.104707034792812
AGO,2018,5.00471082728009
ALB,2018,13.5256825491485
AND,2018,26.7277247815139
ARE,2018,15.0438947733197
ARG,2018,7.40512875012761
ARM,2018,23.1105028060216
ASM,2018,8.71956554004454
ATG,2018,0.258339766209328
AUS,2018,29.7087937305528
AUT,2018,28.3979816556051
AZE,2018,5.51915683577014
BDI,2018,7.59147170587878
BEL,2018,24.6491730272904
BEN,2018,23.4719085609043
BFA,2018,14.9228805539331
BGD,2018,4.88864858128713
BGR,2018,28.2969904804196
BHR,2018,1.68635200570205
BHS,2018,8.55510641678468
BIH,2018,1.39514750796966
BLR,2018,9.35349335261767
BLZ,2018,20.5904509930421
BMU,2018,0.0003901370139002
BOL,2018,30.8654914952935
BRA,2018,28.5782526119273
BRB,2018,0.0088736150554484
BRN,2018,8.98950185960816
BTN,2018,48.0078510451912
BWA,2018,29.1432374214094
CAF,2018,18.0648242198926
CAN,2018,6.47719362274678
CHE,2018,9.66518426119507
CHL,2018,27.0392385768099
CHN,2018,14.5876416474392
CIV,2018,14.8915471093909
CMR,2018,10.3821451142253
COD,2018,13.7567562191358
COG,2018,36.8382795180106
COL,2018,15.6885212658182
COM,2018,0.125684891164512
CPV,2018,0.0155917052278871
CRI,2018,3.03538959317313
CUB,2018,7.18462280816919
CUW,2018,0.258715834177835
CYM,2018,0.1034531661285
CYP,2018,1.68708521970488
CZE,2018,22.1556760039807
DEU,2018,38.7874034693079
DJI,2018,1.23209428640264
DMA,2018,0.673332200010968
DNK,2018,17.9276418331277
DOM,2018,19.2157370412977
DZA,2018,7.10549311732352
ECU,2018,14.955139706334
EGY,2018,11.5507970192091
ERI,2018,2.95834092932792
ESP,2018,14.9740098076054
EST,2018,19.508099047707
ETH,2018,18.4749603066502
FIN,2018,14.1603139347862
FJI,2018,0.990369350346329
FRA,2018,33.2074996806332
FRO,2018,0.0233716786944293
FSM,2018,0.0157814365656374
GAB,2018,25.1293640958956
GBR,2018,28.8252338951318
GEO,2018,6.44294931342771
GHA,2018,7.79471942096576
GIB,2018,13.1593352299108
GIN,2018,24.7992849458716
GMB,2018,1.36615407157188
GNB,2018,11.6199334552951
GNQ,2018,1.76531204067703
GRC,2018,11.0283505287585
GRD,2018,0.222068705409949
GRL,2018,22.3782828633614
GTM,2018,10.121112637184
GUM,2018,0.071134098908744
GUY,2018,5.30607734786502
HKG,2018,48.9255047485728
HND,2018,10.8637009278591
HRV,2018,23.5817265852557
HTI,2018,0.353092294045252
HUN,2018,22.5975581595624
IDN,2018,5.26823344567267
IMN,2018,4.22910719476977
IND,2018,3.47930689489956
IRL,2018,4.04223100626643
IRN,2018,7.6665206734854
IRQ,2018,1.53132758698647
ISL,2018,2.50646684968118
ISR,2018,8.58271221861595
ITA,2018,13.3653061047713
JAM,2018,1.40564285524534
JOR,2018,1.80598714296253
JPN,2018,10.0262887092871
KAZ,2018,3.21716402649566
KEN,2018,10.5050828924669
KGZ,2018,6.7026929831278
KHM,2018,20.649495414341
KIR,2018,11.8210466833858
KNA,2018,0.250803474209924
KOR,2018,3.99024573773508
KWT,2018,10.9989577458097
LAO,2018,16.6822056274146
LBN,2018,1.04272663197996
LBR,2018,1.21108630778072
LBY,2018,0.28857344034883
LCA,2018,0.931020062296175
LIE,2018,11.9351041815516
LKA,2018,3.37864252327298
LSO,2018,0.261388681242792
LTU,2018,17.7642086947157
LUX,2018,40.8727413785501
LVA,2018,17.5110476673142
MAF,2018,91.9870071870023
MAR,2018,18.446888209998
MCO,2018,99.459571201349
MDA,2018,4.1505345485515
MDG,2018,2.34594786584438
MDV,2018,0.0518873782696889
MEX,2018,19.0562399200344
MHL,2018,0.270441119827786
MKD,2018,9.65406515792626
MLI,2018,8.2316100550726
MLT,2018,6.40936429280157
MMR,2018,4.61941895301145
MNE,2018,4.16037736573469
MNG,2018,17.7138825654778
MNP,2018,33.234124272071
MOZ,2018,13.4487158907383
MRT,2018,1.08070301487219
MUS,2018,0.0114734196747547
MWI,2018,22.8760477102777
MYS,2018,8.98554474171629
NAM,2018,23.2471700646525
NCL,2018,96.0127624537845
NER,2018,17.3170925189084
NGA,2018,11.6106996068528
NIC,2018,15.507104242217
NLD,2018,21.2099164976154
NOR,2018,5.06077998767431
NPL,2018,23.6260419833246
NZL,2018,30.5050632239854
OMN,2018,1.01831171985263
PAK,2018,9.7949542203294
PAN,2018,5.23498101828947
PER,2018,13.1411661261544
PHL,2018,3.14140839390029
PLW,2018,82.9423566073058
PNG,2018,0.657989653388862
POL,2018,38.0635379967455
PRI,2018,2.01677151753314
PRK,2018,1.26022344438817
PRT,2018,16.8854244048969
PRY,2018,14.3147360800329
PYF,2018,0.0058503971148098
QAT,2018,4.72319541989257
ROU,2018,24.3099366537139
RUS,2018,7.61624908474412
RWA,2018,9.11408907313889
SAU,2018,4.52837236301312
SDN,2018,2.75327389762586
SEN,2018,14.5770722670553
SGP,2018,2.46306282917716
SLB,2018,0.155319976394379
SLE,2018,3.2969497958773
SLV,2018,2.15167925790249
SRB,2018,6.61310734024646
SSD,2018,15.5015012515745
STP,2018,0.244688365296076
SUR,2018,8.48307368434299
SVK,2018,37.6304133373472
SVN,2018,55.0732581875932
SWE,2018,14.9669469297684
SWZ,2018,4.23300820628733
SXM,2018,8.09845074272912
SYC,2018,0.0513686681320179
SYR,2018,0.662806451357412
TCA,2018,0.387451664312368
TCD,2018,20.3544358034532
TGO,2018,21.7910925889806
THA,2018,12.5097581187036
TJK,2018,22.2786610881726
TKM,2018,3.21223845567095
TLS,2018,4.42304453978833
TON,2018,1.52165140342354
TTO,2018,2.01442316051301
TUN,2018,5.20859939962545
TUR,2018,0.190652366562585
TUV,2018,0.0085940421362336
TZA,2018,30.9703296098506
UGA,2018,16.0639496289362
UKR,2018,3.88167902094994
URY,2018,2.29507712745326
USA,2018,26.328083601169
UZB,2018,3.37521371527249
VCT,2018,0.466562636505707
VEN,2018,36.9025524393404
VGB,2018,0.0239265980805522
VIR,2018,0.983624337365397
VNM,2018,2.92950692092655
VUT,2018,0.090716740815002
WSM,2018,0.242263364980923
YEM,2018,0.605801443960698
ZAF,2018,10.2606485926041
ZMB,2018,37.8700104508234
ZWE,2018,27.2145851759137
ABW,2019,0.1
AFE,2019,12.4451248014532
AFG,2019,0.1
AFW,2019,12.5339186850519
AGO,2019,5.0
ALB,2019,14.2
AND,2019,26.7
ARB,2019,4.13992293651636
ARE,2019,15.0
ARG,2019,9.4
ARM,2019,24.3
ASM,2019,8.7
ATG,2019,0.3
AUS,2019,29.9
AUT,2019,28.4
AZE,2019,5.5
BDI,2019,7.6
BEL,2019,26.1
BEN,2019,23.5
BFA,2019,14.9
BGD,2019,4.9
BGR,2019,32.8
BHR,2019,1.7
BHS,2019,8.6
BIH,2019,1.4
BLR,2019,9.4
BLZ,2019,20.6
BMU,2019,0.0
BOL,2019,30.9
BRA,2019,29.2
BRB,2019,0.0
BRN,2019,9.0
BTN,2019,48.0
BWA,2019,29.1
CAF,2019,18.1
CAN,2019,8.1
CEB,2019,28.2834257185072
CHE,2019,10.0
CHL,2019,37.6
CHN,2019,14.7
CIV,2019,14.9
CMR,2019,10.9
COD,2019,13.8
COG,2019,36.8
COL,2019,15.7
COM,2019,0.1
CPV,2019,0.0
CRI,2019,4.7
CSS,2019,6.29624239773555
CUB,2019,6.7
CUW,2019,0.3
CYM,2019,0.1
CYP,2019,3.4
CZE,2019,22.2
DEU,2019,38.5
DJI,2019,1.2
DMA,2019,0.6
DNK,2019,17.7
DOM,2019,19.2
DZA,2019,7.1
EAP,2019,7.13784048552293
EAR,2019,8.90898909007816
EAS,2019,15.4236188353157
ECA,2019,3.8867122733416
ECS,2019,11.0335138677006
ECU,2019,15.0
EGY,2019,11.6
EMU,2019,18.8169001249586
ERI,2019,3.0
ESP,2019,17.9
EST,2019,19.7
ETH,2019,17.6
EUU,2019,19.6657101603484
FCS,2019,8.11669436336502
FIN,2019,13.1
FJI,2019,1.0
FRA,2019,35.0
FRO,2019,0.0
FSM,2019,0.0
GAB,2019,25.1
GBR,2019,29.0
GEO,2019,7.2
GHA,2019,7.8
GIB,2019,13.2
GIN,2019,24.8
GMB,2019,1.4
GNB,2019,11.6
GNQ,2019,1.8
GRC,2019,11.0
GRD,2019,0.2
GRL,2019,22.4
GTM,2019,10.1
GUM,2019,0.1
GUY,2019,5.2
HIC,2019,18.1188107791456
HKG,2019,41.9
HND,2019,10.9
HPC,2019,13.0187178967466
HRV,2019,23.6
HTI,2019,2.5
HUN,2019,22.6
IBD,2019,13.5371526228102
IBT,2019,11.9172261010426
IDA,2019,8.21827275380958
IDB,2019,6.87157863642375
IDN,2019,5.3
IDX,2019,8.54564089811053
IMN,2019,5.5
IND,2019,3.5
IRL,2019,4.0
IRN,2019,7.7
IRQ,2019,1.5
ISL,2019,2.7
ISR,2019,10.5
ITA,2019,13.3
JAM,2019,1.4
JOR,2019,3.1
JPN,2019,10.0
KAZ,2019,3.2
KEN,2019,10.5
KGZ,2019,6.7
KHM,2019,20.6
KIR,2019,11.8
KNA,2019,4.5
KOR,2019,5.5
KWT,2019,10.7
LAC,2019,20.2591902597842
LAO,2019,16.7
LBN,2019,1.0
LBR,2019,1.2
LBY,2019,0.3
LCA,2019,0.9
LCN,2019,21.6566598253943
LDC,2019,10.1966688132436
LIC,2019,9.35078120183984
LIE,2019,42.2
LKA,2019,3.4
LMC,2019,8.46234708868649
LMY,2019,11.0983472771991
LSO,2019,0.3
LTE,2019,14.7809344230282
LTU,2019,17.8
LUX,2019,51.2
LVA,2019,17.5
MAF,2019,92.0
MAR,2019,18.4
MCO,2019,99.4
MDA,2019,4.2
MDG,2019,2.3
MDV,2019,0.1
MEA,2019,5.60887242837277
MEX,2019,18.9
MHL,2019,0.3
MIC,2019,11.3819644933215
MKD,2019,10.6
MLI,2019,8.2
MLT,2019,7.6
MMR,2019,3.8
MNA,2019,6.06733489642279
MNE,2019,6.9
MNG,2019,17.7
MNP,2019,33.2
MOZ,2019,13.4
MRT,2019,1.1
MUS,2019,0.0
MWI,2019,22.9
MYS,2019,9.0
NAC,2019,17.6192352771221
NAM,2019,23.2
NCL,2019,95.8
NER,2019,17.3
NGA,2019,11.6
NIC,2019,15.5
NLD,2019,25.3
NOR,2019,5.0
NPL,2019,23.6
NZL,2019,30.6
OED,2019,20.9318586998117
OMN,2019,1.0
OSS,2019,4.81446883041961
PAK,2019,9.8
PAN,2019,5.2
PER,2019,13.3
PHL,2019,3.1
PLW,2019,100.0
PNG,2019,0.7
POL,2019,38.1
PRE,2019,11.4350346100418
PRI,2019,2.0
PRK,2019,1.3
PRT,2019,16.9
PRY,2019,14.3
PSE,2019,8.4
PSS,2019,7.31482143599297
PST,2019,20.4938244973825
PYF,2019,0.0
QAT,2019,4.7
ROU,2019,24.4
RUS,2019,7.6
RWA,2019,9.1
SAS,2019,4.18179752036674
SAU,2019,4.5
SDN,2019,2.8
SEN,2019,14.6
SGP,2019,2.5
SLB,2019,0.1
SLE,2019,3.3
SLV,2019,2.2
SOM,2019,0.0
SRB,2019,7.6
SSA,2019,12.3494852573387
SSD,2019,15.5
SSF,2019,12.4749897861654
SST,2019,6.55439978775685
STP,2019,0.2
SUR,2019,8.5
SVK,2019,37.6
SVN,2019,54.0
SWE,2019,14.6
SWZ,2019,4.3
SXM,2019,8.1
SYC,2019,15.7
SYR,2019,0.7
TCA,2019,0.4
TCD,2019,20.4
TEA,2019,8.47934536207553
TEC,2019,7.46118924723757
TGO,2019,21.8
THA,2019,12.5
TJK,2019,22.3
TKM,2019,3.2
TLA,2019,22.3960673655918
TLS,2019,5.2
TMN,2019,6.06592623329932
TON,2019,0.1
TSA,2019,4.18179752036674
TSS,2019,12.4749897861654
TTO,2019,2.0
TUN,2019,5.2
TUR,2019,0.2
TUV,2019,0.0
TZA,2019,31.0
UGA,2019,16.1
UKR,2019,3.9
UMC,2019,12.9180765690587
URY,2019,2.4
USA,2019,26.3
UZB,2019,3.4
VCT,2019,0.5
VEN,2019,36.9
VGB,2019,0.0
VIR,2019,1.0
VNM,2019,2.9
VUT,2019,0.1
WLD,2019,14.5337172802786
WSM,2019,0.2
YEM,2019,0.6
ZAF,2019,11.8
ZMB,2019,41.3
ZWE,2019,27.2
ABW,2020,0.1
AFE,2020,13.7378764381345
AFG,2020,3.6
AFW,2020,12.5600983838717
AGO,2020,5.0
ALB,2020,14.2
AND,2020,26.7
ARB,2020,3.09304456843097
ARE,2020,15.9
ARG,2020,9.4
ARM,2020,24.3
ASM,2020,0.0
ATG,2020,0.4
AUS,2020,30.4
AUT,2020,29.1
AZE,2020,5.5
BDI,2020,7.6
BEL,2020,17.6
BEN,2020,23.5
BFA,2020,16.4
BGD,2020,4.9
BGR,2020,33.1
BHR,2020,1.7
BHS,2020,8.6
BIH,2020,3.6
BLR,2020,9.4
BLZ,2020,21.1
BMU,2020,0.0
BOL,2020,30.9
BRA,2020,29.2
BRB,2020,0.0
BRN,2020,9.0
BTN,2020,49.7
BWA,2020,29.1
CAF,2020,18.1
CAN,2020,9.5
CEB,2020,28.1277292850983
CHE,2020,12.0
CHL,2020,37.8
CHN,2020,14.7
CIV,2020,14.9
CMR,2020,10.9
COD,2020,13.8
COG,2020,33.3
COL,2020,17.0
COM,2020,0.7
CPV,2020,0.0
CRI,2020,4.8
CSS,2020,6.31976082013558
CUB,2020,6.7
CUW,2020,0.3
CYM,2020,0.1
CYP,2020,11.2
CZE,2020,22.2
DEU,2020,38.8
DJI,2020,1.2
DMA,2020,0.6
DNK,2020,17.9
DOM,2020,19.2
DZA,2020,4.4
EAP,2020,7.27684217467316
EAR,2020,8.94894518455168
EAS,2020,15.5451685124365
ECA,2020,7.69467112297058
ECS,2020,12.3665699437316
ECU,2020,15.1
EGY,2020,11.6
EMU,2020,19.1350464247785
ERI,2020,3.0
ESP,2020,17.9
EST,2020,20.1
ETH,2020,16.1
EUU,2020,19.9381055830926
FCS,2020,8.38594131755679
FIN,2020,13.0
FJI,2020,1.0
FRA,2020,36.2
FRO,2020,0.0
FSM,2020,0.0
GAB,2020,25.1
GBR,2020,40.3
GEO,2020,7.2
GHA,2020,7.7
GIB,2020,0.1
GIN,2020,24.9
GMB,2020,2.9
GNB,2020,13.2
GNQ,2020,1.8
GRC,2020,11.0
GRD,2020,0.2
GRL,2020,22.4
GTM,2020,10.1
GUM,2020,0.0
GUY,2020,5.2
HIC,2020,18.5257272484461
HKG,2020,41.9
HND,2020,11.0
HPC,2020,13.2881770340125
HRV,2020,23.9
HTI,2020,2.5
HUN,2020,22.6
IBD,2020,14.1311835246992
IBT,2020,12.39640363368
IDA,2020,8.43519317235829
IDB,2020,6.84842247667093
IDN,2020,5.3
IDX,2020,8.8209215804445
IMN,2020,5.5
IND,2020,3.5
IRL,2020,4.0
IRN,2020,7.7
IRQ,2020,1.5
ISL,2020,2.8
ISR,2020,10.5
ITA,2020,14.0
JAM,2020,1.4
JOR,2020,4.5
JPN,2020,10.0
KAZ,2020,11.7
KEN,2020,10.5
KGZ,2020,6.7
KHM,2020,31.8
KIR,2020,11.8
KNA,2020,4.5
KOR,2020,5.8
KWT,2020,10.7
LAC,2020,20.2828274681663
LAO,2020,18.7
LBN,2020,1.0
LBR,2020,1.2
LBY,2020,0.2
LCA,2020,0.9
LCN,2020,21.8739197659597
LDC,2020,10.6052706576068
LIC,2020,9.87934631812334
LIE,2020,42.6
LKA,2020,3.4
LMC,2020,8.22781151292823
LMY,2020,11.2862576493214
LSO,2020,0.5
LTE,2020,15.6438286114818
LTU,2020,17.8
LUX,2020,51.2
LVA,2020,17.5
MAF,2020,92.0
MAR,2020,2.8
MCO,2020,99.4
MDA,2020,4.2
MDG,2020,3.1
MDV,2020,0.1
MEA,2020,4.34050555371124
MEX,2020,18.9
MHL,2020,0.3
MIC,2020,11.5145890873779
MKD,2020,9.0
MLI,2020,7.5
MLT,2020,7.6
MMR,2020,3.9
MNA,2020,4.37275254425894
MNE,2020,9.0
MNG,2020,19.8
MNP,2020,32.0
MOZ,2020,18.0
MRT,2020,1.1
MUS,2020,0.0
MWI,2020,22.9
MYS,2020,7.5
NAC,2020,16.9908578513897
NAM,2020,23.2
NCL,2020,95.8
NER,2020,18.2
NGA,2020,11.6
NIC,2020,10.0
NLD,2020,25.3
NOR,2020,5.7
NPL,2020,23.6
NZL,2020,30.6
OED,2020,20.9711387753448
OMN,2020,1.0
OSS,2020,8.86157252527605
PAK,2020,9.8
PAN,2020,15.3
PER,2020,13.3
PHL,2020,3.1
PLW,2020,100.0
PNG,2020,0.7
POL,2020,38.0
PRE,2020,11.8345056370539
PRI,2020,2.1
PRK,2020,1.3
PRT,2020,17.1
PRY,2020,14.3
PSE,2020,8.4
PSS,2020,7.31577299776534
PST,2020,20.4970240916258
PYF,2020,0.0
QAT,2020,5.8
ROU,2020,24.4
RUS,2020,8.6
RWA,2020,9.1
SAS,2020,4.44045744959472
SAU,2020,4.5
SDN,2020,2.8
SEN,2020,14.6
SGP,2020,2.5
SLB,2020,0.1
SLE,2020,3.3
SLV,2020,2.1
SOM,2020,0.0
