iso3,year,protected_pct
SRB,2020,7.6
SSA,2020,12.5845041443168
SSD,2020,15.5
SSF,2020,13.3417419054469
SST,2020,7.6589404179916
STP,2020,0.2
SUR,2020,8.5
SVK,2020,37.6
SVN,2020,40.0
SWE,2020,14.7
SWZ,2020,4.3
SXM,2020,8.1
SYC,2020,32.8
SYR,2020,0.7
TCA,2020,0.4
TCD,2020,21.0
TEA,2020,8.6171540571234
TEC,2020,9.02187335838904
TGO,2020,22.1
THA,2020,13.3
TJK,2020,22.3
TKM,2020,3.2
TLA,2020,22.623016582931
TLS,2020,5.2
TMN,2020,4.3703205470677
TON,2020,0.1
TSA,2020,4.44045744959472
TSS,2020,13.3417419054469
TTO,2020,2.0
TUN,2020,5.2
TUR,2020,0.2
TUV,2020,0.0
TZA,2020,31.0
UGA,2020,16.1
UKR,2020,4.2
UMC,2020,13.2438768750035
URY,2020,2.4
USA,2020,23.9
UZB,2020,5.8
VCT,2020,0.5
VEN,2020,39.0
VGB,2020,0.0
VIR,2020,0.6
VNM,2020,2.9
VUT,2020,0.1
WLD,2020,14.834800973118
WSM,2020,0.3
YEM,2020,0.6
ZAF,2020,12.4
ZMB,2020,41.3
ZWE,2020,27.2
ABW,2021,0.1
AFE,2021,13.7671887566972
AFG,2021,3.6
AFW,2021,12.6611203789468
AGO,2021,5.0
ALB,2021,14.2
AND,2021,26.9
ARB,2021,3.06846880635519
ARE,2021,15.9
ARG,2021,9.4
ARM,2021,24.3
ASM,2021,8.7
ATG,2021,0.4
AUS,2021,32.1
AUT,2021,29.3
AZE,2021,5.5
BDI,2021,7.6
BEL,2021,17.8
BEN,2021,23.5
BFA,2021,16.4
BGD,2021,4.9
BGR,2021,33.1
BHR,2021,1.7
BHS,2021,8.6
BIH,2021,4.0
BLR,2021,13.8
BLZ,2021,21.1
BMU,2021,0.0
BOL,2021,30.9
BRA,2021,29.3
BRB,2021,0.0
BRN,2021,9.0
BTN,2021,49.7
BWA,2021,29.1
CAF,2021,18.1
CAN,2021,10.8
CEB,2021,28.1352711737238
CHE,2021,12.1
CHL,2021,37.8
CHN,2021,14.7
CIV,2021,14.9
CMR,2021,11.0
COD,2021,13.8
COG,2021,33.3
COL,2021,17.0
COM,2021,0.7
CPV,2021,0.0
CRI,2021,4.8
CSS,2021,6.31976082013558
CUB,2021,6.7
CUW,2021,0.3
CYM,2021,0.1
CYP,2021,11.2
CZE,2021,22.2
DEU,2021,38.5
DJI,2021,1.2
DMA,2021,0.6
DNK,2021,17.9
DOM,2021,19.2
DZA,2021,4.4
EAP,2021,7.33055354306765
EAR,2021,9.22206467856166
EAS,2021,16.213951278978
ECA,2021,9.62019287975092
ECS,2021,12.8982828572295
ECU,2021,15.3
EGY,2021,11.6
EMU,2021,19.2053452230243
ERI,2021,0.0
ESP,2021,17.9
EST,2021,20.2
ETH,2021,17.0
EUU,2021,20.0023510762557
FCS,2021,8.555488425871
FIN,2021,13.1
FJI,2021,1.0
FRA,2021,36.4
FRO,2021,0.0
FSM,2021,0.0
GAB,2021,25.1
GBR,2021,39.9
GEO,2021,7.2
GHA,2021,7.7
GIB,2021,0.1
GIN,2021,26.1
GMB,2021,2.9
GNB,2021,13.2
GNQ,2021,1.8
GRC,2021,11.0
GRD,2021,0.2
GRL,2021,22.6
GTM,2021,10.1
GUM,2021,0.0
GUY,2021,5.2
HIC,2021,18.0406483323611
HKG,2021,41.9
HND,2021,11.0
HPC,2021,13.3550706882058
HRV,2021,23.9
HTI,2021,2.8
HUN,2021,22.6
IBD,2021,14.3227017202164
IBT,2021,12.54285133215
IDA,2021,8.4679580061201
IDB,2021,6.8532451471602
IDN,2021,5.3
IDX,2021,8.86047888030548
IMN,2021,5.5
IND,2021,4.4
IRL,2021,4.0
IRN,2021,7.7
IRQ,2021,1.5
ISL,2021,2.8
ISR,2021,10.5
ITA,2021,14.5
JAM,2021,1.4
JOR,2021,4.5
JPN,2021,15.2
KAZ,2021,11.7
KEN,2021,10.5
KGZ,2021,6.7
KHM,2021,31.8
KIR,2021,11.8
KNA,2021,4.5
KOR,2021,5.9
KWT,2021,10.7
LAC,2021,20.3587095445306
LAO,2021,18.7
LBN,2021,0.8
LBR,2021,1.2
LBY,2021,0.2
LCA,2021,0.9
LCN,2021,22.0606274870485
LDC,2021,10.6556753075426
LIC,2021,9.92400273771925
LIE,2021,42.6
LKA,2021,3.4
LMC,2021,8.38111792643527
LMY,2021,11.4609263812821
LSO,2021,0.5
LTE,2021,15.6715910840967
LTU,2021,17.8
LUX,2021,51.3
LVA,2021,17.5
MAF,2021,92.0
MAR,2021,1.6
MCO,2021,99.2
MDA,2021,11.4
MDG,2021,3.1
MDV,2021,0.1
MEA,2021,4.31090398835723
MEX,2021,18.9
MHL,2021,0.3
MIC,2021,11.7103578684952
MKD,2021,12.5
MLI,2021,7.5
MLT,2021,7.6
MMR,2021,3.9
MNA,2021,4.29211097168445
MNE,2021,9.0
MNG,2021,19.8
MNP,2021,33.1
MOZ,2021,18.0
MRT,2021,1.1
MUS,2021,0.0
MWI,2021,22.9
MYS,2021,8.8
NAC,2021,13.3547664469745
NAM,2021,23.2
NCL,2021,95.8
NER,2021,18.2
NGA,2021,11.6
NIC,2021,10.0
NLD,2021,25.3
NOR,2021,15.1
NPL,2021,23.6
NRU,2021,0.0
NZL,2021,30.6
OED,2021,20.2767267365454
OMN,2021,1.5
OSS,2021,8.8629452745931
PAK,2021,9.8
PAN,2021,27.7
PER,2021,13.7
PHL,2021,3.7
PLW,2021,100.0
PNG,2021,0.7
POL,2021,38.0
PRE,2021,11.8580398023558
PRI,2021,2.1
PRK,2021,1.3
PRT,2021,17.1
PRY,2021,14.3
PSE,2021,8.4
PSS,2021,7.15927263990737
PST,2021,19.689549452438
PYF,2021,0.0
QAT,2021,5.8
ROU,2021,24.4
RUS,2021,8.6
RWA,2021,9.1
SAS,2021,4.9789909515314
SAU,2021,4.5
SDN,2021,2.8
SEN,2021,15.5
SGP,2021,2.5
SLB,2021,0.1
SLE,2021,5.1
SLV,2021,2.1
SOM,2021,0.0
SRB,2021,7.6
SSA,2021,12.6400146645451
SSD,2021,15.5
SSF,2021,13.3951730969089
SST,2021,7.55207421901414
STP,2021,0.2
SUR,2021,8.5
SVK,2021,37.6
SVN,2021,40.1
SWE,2021,14.8
SWZ,2021,4.3
SXM,2021,8.2
SYC,2021,32.8
SYR,2021,0.7
TCA,2021,0.4
TCD,2021,21.0
TEA,2021,8.60846886182311
TEC,2021,9.42399205633631
TGO,2021,22.1
THA,2021,13.3
TJK,2021,22.3
TKM,2021,3.2
TLA,2021,22.8177578412549
TLS,2021,5.2
TMN,2021,4.28963027619986
TON,2021,0.1
TSA,2021,4.9789909515314
TSS,2021,13.3951730969089
TTO,2021,2.0
TUN,2021,5.2
TUR,2021,5.7
TUV,2021,0.0
TZA,2021,31.0
UGA,2021,16.1
UKR,2021,12.3
UMC,2021,13.4619865818691
URY,2021,2.4
USA,2021,15.9
UZB,2021,5.8
VCT,2021,0.5
VEN,2021,39.0
VGB,2021,0.0
VIR,2021,1.0
VNM,2021,2.9
VUT,2021,0.1
WLD,2021,14.7028789439081
WSM,2021,0.3
YEM,2021,0.6
ZAF,2021,12.5
ZMB,2021,41.3
ZWE,2021,27.2
ABW,2022,0.1
AFE,2022,13.7946089202179
AFG,2022,3.6
AFW,2022,12.6634538874703
AGO,2022,5.0
ALB,2022,14.2
AND,2022,26.9
ARB,2022,3.07804618018888
ARE,2022,15.9
ARG,2022,9.6
ARM,2022,24.7
ASM,2022,8.7
ATG,2022,0.4
AUS,2022,32.1
AUT,2022,29.5
AZE,2022,5.5
BDI,2022,7.6
BEL,2022,17.8
BEN,2022,23.5
BFA,2022,16.4
BGD,2022,4.9
BGR,2022,33.1
BHR,2022,20.5
BHS,2022,8.6
BIH,2022,4.1
BLR,2022,13.8
BLZ,2022,21.1
BMU,2022,0.0
BOL,2022,30.9
BRA,2022,29.3
BRB,2022,0.0
BRN,2022,9.0
BTN,2022,49.7
BWA,2022,29.1
CAF,2022,18.1
CAN,2022,11.4
CEB,2022,28.1352711737238
CHE,2022,12.1
CHL,2022,37.9
CHN,2022,14.7
CIV,2022,14.9
CMR,2022,11.0
COD,2022,13.8
COG,2022,33.3
COL,2022,16.7
COM,2022,0.7
CPV,2022,0.0
CRI,2022,28.8
CSS,2022,6.31976082013558
CUB,2022,6.7
CUW,2022,0.3
CYM,2022,0.1
CYP,2022,11.2
CZE,2022,22.2
DEU,2022,38.7
DJI,2022,1.2
DMA,2022,0.6
DNK,2022,17.9
DOM,2022,18.7
DZA,2022,4.4
EAP,2022,7.33438301094439
EAR,2022,9.43280747391341
EAS,2022,16.2161164379245
ECA,2022,9.65895161673521
ECS,2022,12.9082081962178
ECU,2022,20.0
EGY,2022,11.6
EMU,2022,19.2655741154234
ERI,2022,0.0
ESP,2022,17.9
EST,2022,20.2
ETH,2022,17.0
EUU,2022,20.0964494764912
FCS,2022,8.56053480281655
FIN,2022,13.1
FJI,2022,1.0
FRA,2022,36.6
FRO,2022,0.0
FSM,2022,0.0
GAB,2022,25.1
GBR,2022,39.9
GEO,2022,8.5
GHA,2022,7.7
GIB,2022,0.0
GIN,2022,26.1
GMB,2022,2.9
GNB,2022,13.4
GNQ,2022,1.8
GRC,2022,11.0
GRD,2022,0.2
GRL,2022,22.4
GTM,2022,10.1
GUM,2022,0.0
GUY,2022,5.2
HIC,2022,18.1252784780851
HKG,2022,41.9
HND,2022,11.0
HPC,2022,13.3656569377071
HRV,2022,23.9
HTI,2022,2.8
HUN,2022,22.6
IBD,2022,14.5767836175635
IBT,2022,12.7214107656202
IDA,2022,8.47361190433814
IDB,2022,6.83931561691166
IDN,2022,5.3
IDX,2022,8.87089331809474
IMN,2022,5.5
IND,2022,4.4
IRL,2022,4.0
IRN,2022,7.7
IRQ,2022,1.5
ISL,2022,2.9
ISR,2022,10.5
ITA,2022,14.5
JAM,2022,1.6
JOR,2022,4.5
JPN,2022,15.2
KAZ,2022,11.7
KEN,2022,10.3
KGZ,2022,6.7
KHM,2022,31.8
KIR,2022,11.8
KNA,2022,4.5
KOR,2022,5.9
KWT,2022,10.7
LAC,2022,21.2677579583583
LAO,2022,18.7
LBN,2022,0.8
LBR,2022,1.2
LBY,2022,0.2
LCA,2022,0.9
LCN,2022,22.7873085485187
LDC,2022,10.6689455785897
LIC,2022,9.92549756059686
LIE,2022,42.6
LKA,2022,3.4
LMC,2022,8.38768146478914
LMY,2022,11.6815782769355
LSO,2022,0.5
LTE,2022,15.8656915068641
LTU,2022,17.8
LUX,2022,55.8
LVA,2022,17.5
MAF,2022,92.0
MAR,2022,1.6
MCO,2022,99.2
MDA,2022,11.4
MDG,2022,3.1
MDV,2022,0.1
MEA,2022,4.32243995849657
MEX,2022,19.0
MHL,2022,0.3
MIC,2022,11.9665773571287
MKD,2022,15.4
MLI,2022,7.5
MLT,2022,7.6
MMR,2022,3.9
MNA,2022,4.29211097168445
MNE,2022,9.2
MNG,2022,19.8
MNP,2022,33.1
MOZ,2022,18.0
MRT,2022,1.1
MUS,2022,0.0
MWI,2022,22.9
MYS,2022,8.8
NAC,2022,13.6294892166332
NAM,2022,23.2
NCL,2022,95.8
NER,2022,18.2
NGA,2022,11.6
NIC,2022,10.0
NLD,2022,25.3
NOR,2022,15.2
NPL,2022,23.6
NRU,2022,0.0
NZL,2022,30.6
OED,2022,20.5884660494075
OMN,2022,1.5
OSS,2022,8.90427743992206
PAK,2022,9.8
PAN,2022,27.7
PER,2022,16.8
PHL,2022,3.7
PLW,2022,100.0
PNG,2022,0.7
POL,2022,38.0
PRE,2022,11.8628769723647
PRI,2022,2.1
PRK,2022,1.3
PRT,2022,17.2
PRY,2022,14.3
PSE,2022,8.4
PSS,2022,7.1705611280867
PST,2022,19.8379339405112
PYF,2022,0.0
QAT,2022,5.8
ROU,2022,24.4
RUS,2022,8.6
RWA,2022,9.1
SAS,2022,4.9789909515314
SAU,2022,4.5
SDN,2022,2.8
SEN,2022,15.5
SGP,2022,2.5
SLB,2022,0.2
SLE,2022,5.1
SLV,2022,2.1
SOM,2022,0.0
SRB,2022,8.1
SSA,2022,12.6597358917307
SSD,2022,15.5
SSF,2022,13.414155600789
SST,2022,7.57056034118234
STP,2022,0.2
SUR,2022,8.5
SVK,2022,37.6
SVN,2022,40.1
SWE,2022,15.5
SWZ,2022,4.3
SXM,2022,8.2
SYC,2022,32.8
SYR,2022,0.7
TCA,2022,0.4
TCD,2022,21.0
TEA,2022,8.61223834257431
TEC,2022,9.4320862847164
TGO,2022,22.1
THA,2022,13.3
TJK,2022,22.3
TKM,2022,3.2
TLA,2022,23.5771932596113
TLS,2022,5.2
TMN,2022,4.28963027619986
TON,2022,0.1
TSA,2022,4.9789909515314
TSS,2022,13.414155600789
TTO,2022,2.0
TUN,2022,5.2
TUR,2022,5.7
TUV,2022,0.0
TZA,2022,31.2
UGA,2022,16.1
UKR,2022,12.3
UMC,2022,13.8495587331479
URY,2022,2.4
USA,2022,15.9
UZB,2022,5.8
VCT,2022,0.5
VEN,2022,39.0
VGB,2022,0.0
VIR,2022,1.0
VNM,2022,2.9
VUT,2022,0.1
WLD,2022,14.858399267639
WSM,2022,0.3
YEM,2022,0.6
ZAF,2022,12.7
ZMB,2022,41.3
ZWE,2022,27.2
ABW,2023,0.1
AFE,2023,14.1743346523835
AFG,2023,3.6
AFW,2023,12.6634538874703
AGO,2023,7.7
ALB,2023,14.2
AND,2023,26.9
ARB,2023,4.36992185123419
ARE,2023,15.9
ARG,2023,9.6
ARM,2023,24.7
ASM,2023,8.7
ATG,2023,0.4
AUS,2023,32.1
AUT,2023,29.5
AZE,2023,5.5
BDI,2023,7.6
BEL,2023,17.8
BEN,2023,23.5
BFA,2023,16.4
BGD,2023,5.9
BGR,2023,33.1
BHR,2023,20.5
BHS,2023,8.6
BIH,2023,4.1
BLR,2023,13.8
BLZ,2023,21.1
BMU,2023,0.0
BOL,2023,30.9
BRA,2023,29.5
BRB,2023,0.0
BRN,2023,9.0
BTN,2023,49.7
BWA,2023,29.1
CAF,2023,18.1
CAN,2023,11.5
CEB,2023,28.1352711737238
CHE,2023,12.1
CHL,2023,37.9
CHN,2023,14.7
CIV,2023,14.9
CMR,2023,11.0
COD,2023,13.8
COG,2023,33.3
COL,2023,16.7
COM,2023,0.7
CPV,2023,0.0
CRI,2023,28.8
CSS,2023,6.31976082013558
CUB,2023,6.7
CUW,2023,0.3
CYM,2023,0.1
CYP,2023,11.2
CZE,2023,22.2
DEU,2023,38.7
DJI,2023,1.2
DMA,2023,0.6
DNK,2023,17.9
DOM,2023,18.7
DZA,2023,4.4
EAP,2023,7.33793105962876
EAR,2023,9.79625874014153
EAS,2023,16.2089179263762
ECA,2023,9.90731684818059
ECS,2023,12.6948863724285
ECU,2023,20.0
EGY,2023,11.6
EMU,2023,19.2655741154234
ERI,2023,0.0
ESP,2023,17.9
EST,2023,20.2
ETH,2023,17.0
EUU,2023,20.0964494764912
FCS,2023,8.57214471312587
FIN,2023,13.1
FJI,2023,1.0
FRA,2023,36.6
FRO,2023,0.0
FSM,2023,0.0
GAB,2023,25.1
GBR,2023,39.9
GEO,2023,8.5
GHA,2023,7.7
GIB,2023,0.0
GIN,2023,26.1
GMB,2023,2.9
GNB,2023,13.4
GNQ,2023,1.8
GRC,2023,11.0
GRD,2023,0.2
GRL,2023,22.4
GTM,2023,10.1
GUM,2023,0.0
GUY,2023,5.2
HIC,2023,18.2076700770028
HKG,2023,41.9
HND,2023,11.0
HPC,2023,13.4224680000316
HRV,2023,23.9
HTI,2023,2.8
HUN,2023,22.6
IBD,2023,14.6538058776345
IBT,2023,12.8014005774942
IDA,2023,8.56039580245559
IDB,2023,7.04832437312368
IDN,2023,5.3
IDX,2023,8.92796555083451
IMN,2023,5.8
IND,2023,4.4
IRL,2023,4.0
IRN,2023,7.7
IRQ,2023,1.5
ISL,2023,2.9
ISR,2023,10.5
ITA,2023,14.5
JAM,2023,1.6
JOR,2023,4.5
JPN,2023,15.2
KAZ,2023,11.7
KEN,2023,10.3
KGZ,2023,6.7
KHM,2023,31.8
KIR,2023,11.8
KNA,2023,4.5
KOR,2023,5.9
KWT,2023,11.4
LAC,2023,21.3453072816488
LAO,2023,19.0
LBN,2023,0.8
LBR,2023,1.2
LBY,2023,0.2
LCA,2023,0.9
LCN,2023,22.8483577814195
LDC,2023,10.8873753811966
LIC,2023,9.92549756059686
LIE,2023,42.6
LKA,2023,3.4
LMC,2023,8.61771440371888
LMY,2023,11.7819674067651
LSO,2023,21.3
LTE,2023,15.9000300205356
LTU,2023,17.8
LUX,2023,55.8
LVA,2023,17.5
MAF,2023,92.0
MAR,2023,1.6
MCO,2023,99.2
MDA,2023,11.4
MDG,2023,3.1
MDV,2023,0.1
MEA,2023,5.87850735481123
MEX,2023,19.0
MHL,2023,0.3
MIC,2023,12.0832589098501
MKD,2023,15.4
MLI,2023,7.5
MLT,2023,7.6
MMR,2023,3.9
MNA,2023,4.2930766056887
MNE,2023,9.2
MNG,2023,19.8
MNP,2023,32.2
MOZ,2023,18.0
MRT,2023,1.1
MUS,2023,0.0
MWI,2023,22.9
MYS,2023,8.8
NAC,2023,13.6752763449097
NAM,2023,24.5
NCL,2023,95.8
NER,2023,18.2
NGA,2023,11.6
NIC,2023,10.0
NLD,2023,25.3
NOR,2023,5.6
NPL,2023,23.6
NRU,2023,0.0
NZL,2023,30.6
OED,2023,20.4630102020187
OMN,2023,1.7
OSS,2023,8.90427743992206
PAK,2023,9.8
PAN,2023,27.7
PER,2023,16.8
PHL,2023,3.7
PLW,2023,100.0
PNG,2023,0.7
POL,2023,38.0
PRE,2023,12.0983548915077
PRI,2023,2.1
PRK,2023,1.3
PRT,2023,17.2
PRY,2023,14.3
PSE,2023,10.0
PSS,2023,7.1705611280867
PST,2023,19.6890735403779
PYF,2023,0.0
QAT,2023,5.8
ROU,2023,24.4
RUS,2023,8.6
RWA,2023,9.1
SAS,2023,5.00406691838739
SAU,2023,14.2
SDN,2023,2.8
SEN,2023,15.5
SGP,2023,2.5
SLB,2023,0.2
SLE,2023,5.1
SLV,2023,2.1
SOM,2023,0.0
SRB,2023,8.1
SSA,2023,12.921551625536
SSD,2023,15.5
SSF,2023,13.6661641667904
SST,2023,7.57056034118234
STP,2023,0.2
SUR,2023,8.5
SVK,2023,37.6
SVN,2023,40.1
SWE,2023,15.5
SWZ,2023,4.3
SXM,2023,8.2
SYC,2023,32.8
SYR,2023,0.7
TCA,2023,0.4
TCD,2023,21.0
TEA,2023,8.61573081245538
TEC,2023,9.48395394247332
TGO,2023,22.1
THA,2023,13.4
TJK,2023,22.3
TKM,2023,3.2
TLA,2023,23.6409942201517
TLS,2023,5.2
TMN,2023,4.28963027619986
TON,2023,0.1
TSA,2023,5.00406691838739
TSS,2023,13.6661641667904
TTO,2023,2.0
TUN,2023,5.2
TUR,2023,5.7
TUV,2023,0.0
TZA,2023,32.4
UGA,2023,16.1
UKR,2023,12.3
UMC,2023,13.9066021864115
URY,2023,2.4
USA,2023,15.9
UZB,2023,9.5
VCT,2023,0.5
VEN,2023,39.0
VGB,2023,0.0
VIR,2023,1.0
VNM,2023,2.9
VUT,2023,0.1
WLD,2023,14.9497849033008
WSM,2023,0.3
YEM,2023,0.6
ZAF,2023,12.7
ZMB,2023,41.3
ZWE,2023,28.3
ABW,2024,0.1
AFE,2024,14.4695723752202
AFG,2024,3.6
AFW,2024,12.4799200859478
AGO,2024,7.7
ALB,2024,18.0
AND,2024,27.3
ARB,2024,5.59608893246836
ARE,2024,16.1
ARG,2024,9.7
ARM,2024,38.9
ASM,2024,8.7
ATG,2024,0.8
AUS,2024,33.5
AUT,2024,29.6
AZE,2024,12.0
BDI,2024,7.6
BEL,2024,18.5
BEN,2024,23.5
BFA,2024,16.5
BGD,2024,5.6
BGR,2024,35.6
BHR,2024,20.6
BHS,2024,8.3
BIH,2024,9.5
BLR,2024,9.4
BLZ,2024,26.8
BMU,2024,0.0
BOL,2024,30.9
BRA,2024,29.4
BRB,2024,0.1
BRN,2024,7.5
BTN,2024,51.6
BWA,2024,29.1
CAF,2024,14.8
CAN,2024,11.6
CEB,2024,28.5226315956778
CHE,2024,12.5
CHL,2024,37.9
CHN,2024,14.7
CIV,2024,14.9
CMR,2024,11.0
COD,2024,14.9
COG,2024,33.3
COL,2024,26.4
COM,2024,0.7
CPV,2024,0.2
CRI,2024,28.2
CSS,2024,6.44274796006819
CUB,2024,6.9
CUW,2024,0.3
CYM,2024,0.1
CYP,2024,11.1
CZE,2024,21.9
DEU,2024,40.1
DJI,2024,1.2
DMA,2024,0.6
DNK,2024,17.7
DOM,2024,15.3
DZA,2024,4.4
EAP,2024,7.31637698445618
EAR,2024,10.0391219887295
EAS,2024,16.5220966050165
ECA,2024,11.0973699752335
ECS,2024,12.9559573155454
ECU,2024,20.1
EGY,2024,11.5
EMU,2024,19.4581175807729
ERI,2024,0.0
ESP,2024,17.9
EST,2024,20.8
ETH,2024,17.0
EUU,2024,20.2986603505369
FCS,2024,8.70511921300023
FIN,2024,13.3
FJI,2024,1.0
FRA,2024,36.8
FRO,2024,0.0
FSM,2024,0.0
GAB,2024,24.5
GBR,2024,42.1
GEO,2024,17.4
GHA,2024,7.7
GIB,2024,0.5
GIN,2024,26.2
GMB,2024,2.9
GNB,2024,13.2
GNQ,2024,1.8
GRC,2024,11.2
GRD,2024,0.2
GRL,2024,22.6
GTM,2024,10.2
GUM,2024,0.0
GUY,2024,5.1
HIC,2024,18.6114346326521
HKG,2024,42.0
HND,2024,11.2
HPC,2024,13.5855535502813
HRV,2024,24.1
HTI,2024,3.0
HUN,2024,22.6
IBD,2024,14.8811473271582
IBT,2024,13.0297956174014
IDA,2024,8.79120299365975
IDB,2024,7.76127919442945
IDN,2024,5.2
IDX,2024,9.04156737750358
IMN,2024,4.6
IND,2024,4.5
IRL,2024,4.1
IRN,2024,7.7
IRQ,2024,1.5
ISL,2024,2.9
ISR,2024,12.2
ITA,2024,14.6
JAM,2024,1.6
JOR,2024,5.4
JPN,2024,15.1
KAZ,2024,11.9
KEN,2024,11.8
KGZ,2024,6.8
KHM,2024,31.8
KIR,2024,11.9
KNA,2024,4.8
KOR,2024,5.8
KWT,2024,11.5
LAC,2024,22.0320970457561
LAO,2024,18.8
LBN,2024,2.9
LBR,2024,1.2
LBY,2024,0.2
LCA,2024,1.0
LCN,2024,23.3803509858832
LDC,2024,11.0248947233379
LIC,2024,10.1493265248095
LIE,2024,44.8
LKA,2024,3.4
LMC,2024,8.80598288157566
LMY,2024,12.0782396436286
LSO,2024,23.4
LTE,2024,16.3933725806673
LTU,2024,18.3
LUX,2024,38.7
LVA,2024,17.9
MAF,2024,92.3
MAR,2024,1.4
MCO,2024,99.5
MDA,2024,11.5
MDG,2024,5.1
MDV,2024,0.1
MEA,2024,7.3720706235467
MEX,2024,19.9
MHL,2024,0.3
MIC,2024,12.391288161001
MKD,2024,28.2
MLI,2024,7.5
MLT,2024,8.0
MMR,2024,4.0
MNA,2024,4.29157416579149
MNE,2024,16.1
MNG,2024,19.8
MNP,2024,32.4
MOZ,2024,18.0
MRT,2024,1.0
MUS,2024,0.0
MWI,2024,23.1
MYS,2024,8.4
NAC,2024,13.668171922286
NAM,2024,24.4
NCL,2024,99.4
NER,2024,18.2
NGA,2024,11.6
NIC,2024,10.1
NLD,2024,29.8
NOR,2024,5.4
NPL,2024,23.6
NRU,2024,0.0
NZL,2024,30.6
OED,2024,21.0220031458739
OMN,2024,18.3
OSS,2024,8.92094167800328
PAK,2024,15.3
PAN,2024,27.2
PER,2024,16.8
PHL,2024,3.6
PLW,2024,98.0
PNG,2024,0.7
POL,2024,38.2
PRE,2024,12.2882424728651
PRI,2024,2.1
PRK,2024,1.3
PRT,2024,17.1
PRY,2024,14.9
PSE,2024,10.0
PSS,2024,7.11054972793675
PST,2024,20.0826625168208
PYF,2024,0.0
QAT,2024,5.8
ROU,2024,24.3
RUS,2024,8.6
RWA,2024,9.1
SAS,2024,5.69138935436645
SAU,2024,17.0
SDN,2024,2.8
SEN,2024,15.6
SGP,2024,2.1
SLB,2024,0.2
SLE,2024,5.1
SLV,2024,2.1
SOM,2024,0.0
SRB,2024,13.4
SSA,2024,13.0687650847524
SSD,2024,15.4
SSF,2024,13.8003716060522
SST,2024,7.54522641084152
STP,2024,0.2
SUR,2024,8.6
SVK,2024,37.5
SVN,2024,40.2
SWE,2024,15.6
SWZ,2024,4.2
SXM,2024,4.8
SYC,2024,32.6
SYR,2024,0.7
TCA,2024,0.5
TCD,2024,21.0
TEA,2024,8.56651704972768
TEC,2024,9.74585235366246
TGO,2024,22.3
THA,2024,13.4
TJK,2024,22.6
TKM,2024,4.3
TLA,2024,24.1989915489521
TLS,2024,4.7
TMN,2024,4.28812692900066
TON,2024,0.1
TSA,2024,5.69138935436644
TSS,2024,13.8003716060522
TTO,2024,2.0
TUN,2024,5.2
TUR,2024,5.7
TUV,2024,0.0
TZA,2024,32.3
UGA,2024,16.1
UKR,2024,17.7
UMC,2024,14.2776417380781
URY,2024,2.4
USA,2024,15.8
UZB,2024,9.5
VCT,2024,0.5
VEN,2024,39.0
VGB,2024,0.0
VIR,2024,0.9
VNM,2024,2.9
VUT,2024,0.1
WLD,2024,15.2949781456114
WSM,2024,0.3
YEM,2024,0.7
ZAF,2024,12.8
ZMB,2024,41.3
ZWE,2024,28.3
